"@timestamp",message
"Feb 22, 2023 @ 09:13:25.706","conveyorBoxMap call. auto labeller command : L,DC17,15442,2,375,283,C2515442;( S2 );          냉동;1;1;운송장 563310434691;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:25.670","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15442, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15442,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:22.606","conveyorBoxMap call. auto labeller command : L,DC18,19183,2,550,350,I2219183;( S4 );       냉장+냉동;1;2;운송장 563310450124;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:13:22.571","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19183, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19183,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:22.247","conveyorBoxMap call. auto labeller command : L,DC17,15441,2,375,283,C2215441;( S2 );          냉동;1;1;운송장 563310423933;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:22.220","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15441, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15441,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:18.799","conveyorBoxMap call. auto labeller command : L,DC17,15440,2,375,283,C1815440;( S2 );          냉동;1;1;운송장 563310423841;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:18.766","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15440, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15440,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:15.355","conveyorBoxMap call. auto labeller command : L,DC17,15439,2,375,283,C1515439;( S2 );          냉동;1;1;운송장 563310426755;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:15.322","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15439, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15439,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:14.984","conveyorBoxMap call. auto labeller command : L,DC18,19182,2,550,350,I1419182;( S4 );       냉장+냉동;1;2;운송장 563310446160;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:13:14.952","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19182, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19182,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:11.895","conveyorBoxMap call. auto labeller command : L,DC17,15438,2,375,283,C1115438;( S2 );          냉동;1;1;운송장 563310425086;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:11.862","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15438, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15438,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:10.673","conveyorBoxMap call. auto labeller command : L,DC18,19181,2,550,350,I1019181;( S4 );       냉장+냉동;1;2;운송장 563310440571;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:13:10.632","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19181, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19181,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:08.451","conveyorBoxMap call. auto labeller command : L,DC17,15437,2,375,283,C0815437;( S2 );          냉동;1;1;운송장 563310430675;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:08.414","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15437, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15437,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:05.643","conveyorBoxMap call. auto labeller command : L,DC18,19180,2,550,350,I0519180;( S4 );       냉장+냉동;1;2;운송장 563310452773;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:13:05.603","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19180, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19180,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:05.016","conveyorBoxMap call. auto labeller command : L,DC17,15436,2,375,283,C0515436;( S2 );          냉동;1;1;운송장 563310434315;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:04.972","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15436, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15436,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:13:01.568","conveyorBoxMap call. auto labeller command : L,DC17,15435,2,375,283,C0115435;( S2 );          냉동;1;1;운송장 563310424644;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:13:01.529","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15435, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15435,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:58.127","conveyorBoxMap call. auto labeller command : L,DC17,15434,2,375,283,C5815434;( S2 );          냉동;1;1;운송장 563310424563;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:12:58.092","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15434, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15434,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:54.748","conveyorBoxMap call. auto labeller command : L,DC17,15433,2,375,283,C5415433;( S2 );          냉동;1;1;운송장 563310424202;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:12:54.712","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15433, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15433,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:53.209","conveyorBoxMap call. auto labeller command : L,DC18,19179,2,550,350,I5319179;( S4 );       냉장+냉동;1;2;운송장 563310440836;1/1;2-DQ04;,"
"Feb 22, 2023 @ 09:12:53.174","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC18, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=19179, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC18,10,76,19179,,0,0,0,0,0,0, sp=z_sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:51.377","conveyorBoxMap call. auto labeller command : L,DC17,15432,2,375,283,C5115432;( S2 );          냉동;1;1;운송장 563310429054;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:12:51.341","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15432, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15432,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:38.446","conveyorBoxMap call. auto labeller command : L,DC17,15431,2,375,283,C3815431;( S2 );          냉동;1;1;운송장 563310433770;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:12:38.414","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15431, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15431,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:34.967","conveyorBoxMap call. auto labeller command : L,DC17,15430,2,375,283,C3415430;( S2 );          냉동;1;1;운송장 563310424611;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:12:34.938","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15430, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15430,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:31.562","conveyorBoxMap call. auto labeller command : L,DC17,15429,2,375,283,C3115429;( S2 );          냉동;1;1;운송장 563310429220;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:12:31.522","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15429, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15429,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:28.099","conveyorBoxMap call. auto labeller command : L,DC17,15428,2,375,283,C2815428;( S2 );          냉동;1;1;운송장 563310425764;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:12:28.071","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15428, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15428,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:24.656","conveyorBoxMap call. auto labeller command : L,DC17,15427,2,375,283,C2415427;( S2 );          냉동;1;1;운송장 563310429253;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:12:24.622","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15427, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15427,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:21.231","conveyorBoxMap call. auto labeller command : L,DC17,15426,2,375,283,C2115426;( S2 );          냉동;1;1;운송장 563310432974;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:12:21.191","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15426, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15426,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:17.818","conveyorBoxMap call. auto labeller command : L,DC17,15425,2,375,283,C1715425;( S2 );          냉동;1;1;운송장 563310431994;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:12:17.779","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15425, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15425,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
"Feb 22, 2023 @ 09:12:14.334","conveyorBoxMap call. auto labeller command : L,DC17,15424,2,375,283,C1415424;( S2 );          냉동;1;1;운송장 563310427890;1/1;1-DQ03;,"
"Feb 22, 2023 @ 09:12:14.300","conveyorBoxMap controller called. req=Req(meta=null, data=[IntfLespRecvVO(equipment_id=DC17, eqp_id=null, telegram=10, datalength=76, tote_id1=null, tote_id2=null, tote_id3=null, tote_id4=null, tote_id5=null, box_id=null, pid=15424, stop_zone_id=null, scanner_id=null, bcr_data=, dps_id=null, cell_id=null, count=null, weight=0.0, item_weight=0, item_width=0, item_length=0, item_height=0, chute1_busy=0, chute2_busy=0, destination=null, reancode=null, center_cd=CJLWNDDT10, all_message=D,DC17,10,76,15424,,0,0,0,0,0,0, sp=sp_lesp_cnv_box_mapping, out_message=null, out_rtn_cd=null, out_rtn_msg=null)])"
